Flength,Fwidth,Fsize,Fconc,Fconc1,Fasym,Fm3long,Fm3trans,Falpha,Fdist,Class
34.5557,15.2649,2.6753,0.2957,0.151,45.8224,22.8035,-8.1748,52.9638,221.013,h
63.4929,20.5225,2.6764,0.4499,0.2275,32.4401,66.3647,14.2134,48.9157,142.5645,h
69.9437,8.0844,3.0458,0.3363,0.1694,-95.1141,41.9677,-1.2723,0.0502,266.1265,h
53.516,41.2753,3.0598,0.1893,0.0798,-83.4604,29.9985,20.8837,13.2588,291.7109,h
22.4042,8.5516,2.3075,0.6995,0.3818,-25.5411,-10.2931,8.7528,81.6413,230.023,h
110.367,62.6716,3.7214,0.2218,0.1114,-48.6699,-128.184,56.6207,16.8294,337.87,h
24.485,14.9847,2.8041,0.4006,0.2504,-19.757,-4.2388,-2.7079,88.5959,238.4594,h
44.4402,10.4281,2.5818,0.5347,0.2744,43.3012,23.0425,-0.2507,19.7216,167.4829,h
74.3058,10.8371,3.0143,0.239,0.1243,-27.2986,28.3482,9.5231,17.416,212.865,h
74.0906,23.1378,3.066,0.2526,0.1349,43.5653,70.0424,10.7699,2.0336,250.0983,h
37.7361,9.6408,2.7889,0.4309,0.2171,-43.5298,-5.5258,-3.052,1.7976,218.111,h
21.6653,6.5971,2.1746,0.7291,0.4582,-21.2809,-15.0471,-6.4909,74.508,98.9922,h
12.2651,8.0944,2.2553,0.8311,0.4592,-18.7117,16.4279,0.3487,83.6015,141.5295,h
121.8932,28.9923,3.2776,0.1305,0.0841,84.7689,77.8702,30.8205,34.5664,219.4513,h
120.1296,30.0357,2.8145,0.3898,0.2383,-127.4518,65.8696,-19.5101,14.3856,213.8886,h
154.961,96.2104,4.3957,0.056,0.0293,-176.675,-149.637,-87.2213,89.8408,280.251,h
79.6744,26.2987,2.9622,0.2983,0.2071,-65.5015,-36.6819,-25.335,26.2983,343.8643,h
51.2136,13.4449,2.8791,0.3516,0.1932,6.952,36.9659,0.75,34.4183,113.0529,h
144.18,67.3286,3.6516,0.1187,0.0608,-133.198,-110,45.927,65.4676,384.243,h
32.5559,13.4546,2.4988,0.4081,0.2051,40.0831,11.4791,-2.077,80.684,185.1272,h
184.164,57.9875,4.2752,0.0638,0.0343,-175.834,-152.165,31.4217,51.049,226.136,h
72.5798,40.6827,3.0197,0.279,0.1715,-69.4912,59.8818,-22.7043,8.304,262.487,h
124.787,19.5238,2.4976,0.3816,0.1987,8.3601,115.169,-7.8125,28.935,117.201,h
161.116,38.9222,3.4483,0.1482,0.0874,-159.007,95.1593,-35.6651,33.988,185.237,h
195.949,143.465,4.6964,0.0316,0.016,-197.949,-208.803,124.621,23.2154,236.927,h
78.696,24.65,2.5673,0.2658,0.1756,-22.9674,-73.197,-13.3549,37.6947,38.8639,h
147.8836,64.1603,3.549,0.1413,0.0647,-221.6574,-87.6575,-60.1694,18.1132,324.3452,h
57.604,24.2308,2.8675,0.2524,0.1309,9.4981,28.327,17.036,81.42,210.691,h
157.672,58.5786,3.9945,0.1078,0.0561,-70.9062,-122.064,-40.4482,26.359,299.256,h
216.945,88.3373,3.456,0.1368,0.0788,-293.4591,-146.366,68.2337,75.5752,202.6111,h
19.9211,5.3363,2.265,0.6108,0.3649,-29.9292,-14.4696,5.1146,30.5372,235.8972,h
54.9879,12.6037,2.8918,0.313,0.161,53.0342,43.6136,8.5816,33.104,238.161,h
28.8816,8.4749,2.6004,0.5621,0.325,33.0113,19.539,-6.5175,69.312,222.092,h
34.4757,16.2697,2.8215,0.2821,0.141,5.2605,21.4287,-7.2427,53.431,180.861,h
29.3057,18.6388,2.8241,0.3313,0.1625,-28.6626,-17.4843,-9.8412,41.7415,196.7177,h
184.224,165.886,3.5461,0.0808,0.0448,-260.17,93.8146,121.181,3.7745,70.1499,h
16.0737,7.1383,2.3675,0.3923,0.2199,-2.0537,18.7109,-7.4791,22.455,138.491,h
190.5465,100.6911,3.9314,0.1631,0.0716,-190.1048,-190.1085,88.7545,54.7225,326.4367,h
29.2535,10.8037,2.5822,0.3782,0.2572,-12.9583,20.9257,7.3498,71.1845,200.5247,h
17.4236,10.8423,2.3946,0.5943,0.3525,-10.8824,7.3152,2.3674,18.9821,160.9452,h
149.4514,68.7027,4.4422,0.044,0.0186,-9.0159,-117.2844,-39.1922,86.6215,146.9452,h
157.02,72.7715,3.3097,0.2367,0.1708,-104.215,-143.406,-60.0614,39.299,319.672,h
36.8545,8.8556,2.4355,0.4997,0.2792,-11.9309,-15.9908,14.7398,45.3487,162.3352,h
58.0383,13.6734,2.905,0.2638,0.1437,51.8046,38.842,6.6876,76.1149,78.8224,h
41.1843,20.4395,2.5752,0.3777,0.2487,-45.3443,10.5549,3.5357,34.2567,175.044,h
23.7741,17.3609,2.6884,0.4754,0.3064,8.3788,21.2657,-14.2616,65.112,221.381,h
33.3867,9.1907,2.7792,0.542,0.3333,28.612,28.4767,-4.3266,50.444,144.829,h
78.6741,48.7446,3.216,0.1088,0.0569,18.538,18.8247,-38.5338,1.7904,138.305,h
27.2257,11.0172,2.6196,0.5522,0.3469,15.705,23.8955,-8.1105,49.756,212.754,h
117.092,44.7313,3.135,0.3166,0.2041,-78.6351,-70.6841,-25.7154,2.297,379.88,h
140.2011,108.7905,3.476,0.1536,0.0702,29.9756,152.2416,60.1599,87.619,194.425,h
35.8971,11.9435,2.5392,0.4797,0.3101,-5.8405,-15.5498,1.4599,74.6084,126.1629,h
34.0226,17.5754,2.8975,0.3957,0.2877,15.4714,1.7587,8.4721,45.0377,231.7221,h
149.4279,92.2107,4.0438,0.0339,0.0197,7.6804,-148.5828,-72.7562,89.3512,270.7509,h
31.0867,8.1617,2.5441,0.7558,0.6283,-17.7821,-28.519,-7.0592,2.643,293.1816,h
17.9171,10.7729,2.5184,0.6905,0.4186,6.713,9.8405,-1.586,2.335,187.5844,h
102.49,29.7325,3.5074,0.1564,0.0832,-36.0611,-102.611,23.6816,40.3212,155.384,h
84.6919,44.7513,2.8639,0.2808,0.146,-13.8768,62.8448,-44.6724,51.8623,310.6703,h
86.1587,48.714,3.347,0.1493,0.0794,13.7187,74.3019,-28.4124,17.3795,324.592,h
25.8078,10.1514,2.3395,0.4485,0.2357,6.7499,18.6476,6.708,13.9962,152.664,h
22.0591,0.0969,2.1131,0.7144,0.3943,13.1468,-6.2334,8.6781,15.507,118.7977,h
48.3365,28.4086,2.8854,0.1916,0.1117,53.3528,24.0503,-28.8925,67.0392,63.0931,h
28.0795,13.2337,2.6835,0.4497,0.2601,28.6235,21.8003,10.2471,43.3123,191.6,h
36.0322,15.085,2.5211,0.4102,0.2122,43.5622,-4.8233,21.567,85.2358,205.4117,h
44.3821,14.2659,2.5481,0.3963,0.2076,-27.0316,-13.7545,-5.7008,48.3804,48.1001,h
61.5901,49.8072,3.6338,0.192,0.1148,-33.1866,-76.602,48.0003,84.7875,285.8583,h
23.0916,8.971,2.4108,0.6175,0.4291,9.7476,9.249,-6.5998,73.696,149.158,h
88.2236,71.8038,3.4467,0.1684,0.1072,-16.6221,74.9546,35.006,53.8456,350.8812,h
87.4712,17.2932,3.1227,0.3777,0.1919,8.676,46.5491,-6.6282,23.8279,369.292,h
22.8898,18.1899,2.6146,0.4926,0.2921,31.4801,30.7245,11.9501,67.0121,211.3679,h
111.5166,31.2545,3.3398,0.1787,0.1369,-120.0059,49.0567,23.3711,56.1191,225.9601,h
33.6669,13.474,2.3469,0.463,0.2797,48.4247,13.4832,-5.5455,58.7225,226.0685,h
178.732,95.0808,3.6568,0.1316,0.07,-84.964,-174.664,-72.8764,10.2226,273.15,h
77.3767,19.1751,2.5128,0.5528,0.3464,91.7632,-30.6467,11.3837,18.283,154.8265,h
141.0382,8.6551,2.493,0.5991,0.3821,-184.3575,115.247,-10.1714,10.7012,160.0322,h
139.143,89.1839,3.6977,0.1659,0.0938,-0.2938,-127.256,-61.0442,74.7645,337.488,h
68.5255,35.0039,3.0126,0.2516,0.1287,-83.0372,-58.5607,20.2421,4.985,241.603,h
23.7482,18.1092,2.8806,0.3372,0.1681,25.6071,19.3269,17.6258,72.7475,122.9703,h
116.13,23.0922,2.7832,0.3822,0.1985,-89.8884,-65.3295,-13.3541,48.9032,288.755,h
21.0211,16.2035,2.5832,0.5379,0.2859,28.9696,-13.4462,-13.6569,61.8302,142.35,h
39.6758,9.9767,2.8407,0.5094,0.3167,25.9448,26.1429,-3.3822,34.4339,127.81,h
103.5335,39.7475,3.4053,0.1506,0.0961,-55.8695,28.9661,-24.1597,2.6241,299.4555,h
38.5781,17.7868,2.9624,0.2857,0.1532,-12.4226,21.7948,15.6028,67.1942,231.903,h
121.1839,89.3474,3.8421,0.1048,0.042,-100.2806,-54.4342,-67.9457,26.0322,273.3197,h
21.7058,8.999,2.1646,0.6827,0.3751,9.3648,-5.1949,-5.464,78.3263,148.1034,h
39.0987,13.4678,2.6469,0.2976,0.1612,-7.2001,-22.0148,9.1786,70.0825,229.436,h
33.5226,18.762,2.9574,0.3817,0.1947,31.9749,19.9597,-23.6411,8.4862,239.158,h
99.5876,19.8213,3.2029,0.193,0.1081,75.1989,53.4944,19.6322,71.411,177.09,h
17.1376,14.7468,2.2881,0.5919,0.3601,-18.8606,-18.1051,-12.9849,78.9293,104.2327,h
56.6405,27.3232,2.8002,0.2651,0.1516,-29.8651,-58.5607,15.0253,45.5122,65.7605,h
122.654,22.4054,3.2621,0.192,0.1031,-94.3098,82.4974,21.9925,50.152,267.859,h
221.7887,190.5432,5.3233,0.0327,0.0003,-270.2782,-48.3586,-120.9143,84.9955,92.7104,h
63.2539,14.85,3.0542,0.3901,0.1964,-87.4398,32.9388,-12.2044,11.2803,302.111,h
108.809,52.8057,3.7627,0.1408,0.078,-107.562,-68.5174,30.9203,24.549,286.502,h
118.71,89.4659,3.4193,0.2742,0.1388,57.3669,-71.8817,117.371,32.8558,369.18,h
46.7966,42.0681,2.8785,0.3426,0.1766,-22.8749,-29.7122,15.315,40.197,309.716,h
26.968,8.7522,2.5173,0.5438,0.3681,2.3708,4.2209,-5.7441,29.6483,102.8279,h
138.144,62.2837,3.3476,0.203,0.1201,-304.226,159.495,-80.4377,60.3232,185.874,h
17.8947,8.2788,2.4914,0.7452,0.5532,0.613,-10.9521,8.9363,70.6041,134.365,h
234.1154,68.7045,4.0678,0.0751,0.0433,-229.1012,-233.563,50.292,18.097,209.6573,h
95.0296,23.6139,3.1321,0.3299,0.1863,-84.2197,-23.9245,-17.1221,20.3594,357.8884,h
205.425,37.7936,3.2727,0.2167,0.1257,46.0952,-210.935,-29.7478,60.058,206.173,h
152.367,29.2914,3.1642,0.1932,0.0967,-238.4463,148.6087,27.6903,74.1746,224.8862,h
31.8841,13.4964,2.5752,0.4407,0.2786,-7.8235,18.4639,10.9742,77.7712,129.0888,h
15.4374,8.4954,2.2243,0.622,0.3493,-4.9071,13.4906,-7.9504,36.6213,177.4452,h
98.2968,50.2884,3.0338,0.3737,0.2419,-69.4558,63.7397,-45.85,61.0672,303.25,h
60.1611,8.2925,2.3784,0.4268,0.2657,51.7509,42.835,-8.0922,87.6187,203.808,h
150.7452,73.065,3.3265,0.2713,0.1551,97.9576,157.8799,49.5506,78.6364,278.0696,h
123.179,24.6852,3.3411,0.2585,0.1411,-75.3966,69.1339,18.4605,8.987,343.242,h
17.1416,10.0195,2.5395,0.5599,0.328,18.4428,20.8069,3.0625,65.0385,118.6953,h
171.859,113.4542,4.8376,0.0517,0.0076,35.4842,-85.1029,52.2648,74.9744,63.6026,h
13.146,10.549,2.1861,0.7818,0.4788,-13.3894,-4.7839,10.6094,15.9662,142.35,h
182.96,15.8671,2.6794,0.3326,0.1726,282.706,-172.866,10.9651,49.632,160.905,h
74.606,22.4357,3.0295,0.2183,0.1538,-101.2509,40.2184,15.1098,35.5111,248.6355,h
217.9767,81.4307,4.4281,0.0131,0.0015,-268.4071,-150.8968,70.2509,28.1002,152.8108,h
81.7861,17.9189,3.1326,0.2864,0.1391,-93.5671,47.9659,13.1476,63.938,276.7126,h
286.427,161.099,3.4646,0.1365,0.0722,-313.453,-136.443,104.738,87.6742,264.825,h
54.8257,14.5358,2.9919,0.2394,0.1248,-8.0165,26.6012,-8.541,39.198,106.24,h
66.8167,30.7043,3.2984,0.2826,0.1533,-1.4131,45.4701,24.7839,32.6561,338.7913,h
143.39,37.5223,3.4379,0.1842,0.1053,-81.7049,-38.7371,-34.4613,15.8452,262.737,h
47.0207,10.4698,2.7193,0.5095,0.3502,26.276,45.698,7.2644,16.5202,203.931,h
40.6918,12.9648,2.7493,0.4789,0.2954,14.5797,13.8019,3.2738,43.0868,134.069,h
24.4544,0,2.1861,0.671,0.3355,0.1954,-5.5906,0,59.9195,120.098,h
26.5772,9.9018,2.4676,0.4974,0.2606,18.6787,16.731,-6.463,22.52,51.6708,h
91.2575,33.4669,3.0393,0.2633,0.1304,-126.618,83.7876,-17.4248,5.1639,234.4818,h
43.6708,16.7493,2.5551,0.4485,0.2326,-50.5778,25.0764,9.526,73.994,162.119,h
82.0339,17.6929,3.0592,0.336,0.1715,-52.7646,64.1299,12.1437,25.7451,317.294,h
86.2526,26.7315,2.9566,0.4077,0.2127,50.7369,89.9297,18.3136,76.6424,234.948,h
240.9783,60.2732,3.8531,0.0639,0.025,-243.2314,-159.3645,-30.8114,62.936,236.5116,h
43.7054,11.1551,2.9435,0.4487,0.2341,36.9932,30.7059,9.1067,37.048,274.518,h
23.1772,16.8625,2.5359,0.3348,0.1703,17.8232,9.253,14.1707,89.276,194.358,h
14.3539,9.1943,2.477,0.8392,0.5497,-10.1834,-8.5917,-6.7582,49.079,142.0123,h
29.1762,17.7645,2.3533,0.4855,0.2792,-18.0095,-8.8511,-10.5589,25.1635,141.099,h
28.059,11.3657,2.6604,0.4765,0.294,-1.4959,23.0443,-8.6911,24.4896,139.375,h
22.7741,8.7941,2.5678,0.3704,0.199,25.3865,-21.1473,8.0633,89.2581,227.5435,h
106.95,91.6046,3.6199,0.1982,0.1136,-181.141,87.7473,-73.5722,75.599,428.409,h
59.2444,10.4634,2.8051,0.4019,0.1971,49.436,25.1317,7.0386,71.0828,48.129,h
26.0838,15.1407,2.8052,0.4401,0.2216,-9.02,-20.86,12.8384,73.441,221.029,h
212.723,102.19,3.3067,0.1594,0.1103,-167.462,-184.307,-88.4164,56.8342,196.938,h
41.8126,10.9456,2.8612,0.3909,0.2182,31.6236,18.7104,-4.8886,40.4672,209.872,h
267.768,145.251,3.5586,0.0804,0.0405,374.603,-136.673,120.53,44.655,85.569,h
39.5023,10.4801,2.5334,0.4129,0.2796,45.1525,27.8194,6.8898,41.692,237.537,h
45.989,11.4069,2.8112,0.3907,0.2077,37.5871,33.2423,6.1523,24.65,67.2814,h
50.9722,23.1557,2.7221,0.4214,0.2128,-72.9454,27.7531,-15.817,42.4854,259.0085,h
13.0157,10.6817,2.3738,0.7611,0.4884,-13.26,3.4689,-8.2611,1.817,169.195,h
253.248,46.3211,3.1099,0.2927,0.1549,274,-147.424,35.83,61.742,218.98,h
91.7079,37.8589,3.1148,0.2226,0.1263,68.2425,78.7615,-15.9738,3.5523,199.296,h
37.2577,12.0793,2.4354,0.356,0.2037,5.1882,-17.8545,6.037,30.015,61.1727,h
29.7307,11.2949,2.6519,0.5058,0.2585,-9.1791,12.4037,10.292,15.8361,208.9584,h
34.5652,11.8034,2.6216,0.657,0.3377,5.4307,35.96,9.9458,22.4731,154.4261,h
128.2407,86.6013,3.8933,0.0439,0.0398,-10.2615,-54.005,57.2381,72.3385,354.4363,h
19.486,6.8513,2.3191,0.8249,0.4628,-19.0318,-14.5312,-4.0024,82.6001,237.974,h
22.052,20.3024,2.596,0.4208,0.2548,-13.6526,13.417,-7.6306,7.2463,226.012,h
30.9687,9.6761,2.5955,0.5228,0.3008,-21.5442,-16.9422,-10.6163,80.2292,86.2565,h
21.7038,15.7774,2.3627,0.5033,0.2928,-30.9127,16.1555,-9.7383,80.9855,188.339,h
115.497,20.0223,2.7392,0.3993,0.2197,-68.323,-137.52,14.3532,86.1711,152.664,h
49.1439,18.1723,2.9307,0.1709,0.1038,-65.575,37.6103,-9.7183,80.8282,161.3425,h
38.935,10.4127,2.7202,0.4267,0.2352,23.984,29.4101,-2.6277,17.493,179.463,h
24.002,11.544,2.3572,0.5516,0.3571,1.5807,-5.1194,-6.7626,75.7846,98.3481,h
24.1701,15.3587,2.4533,0.412,0.2236,33.8177,11.8433,10.7637,67.306,196.753,h
143.9505,19.3897,3.0252,0.4097,0.2812,-76.2792,-142.2481,6.4453,10.4597,201.2253,h
108.67,71.6514,3.1803,0.1677,0.0895,-168.871,113.663,51.0374,53.8636,315.586,h
112.7387,36.1014,2.789,0.3273,0.2129,112.4556,67.8935,-30.9205,57.3832,261.2395,h
62.7053,27.6299,3.2931,0.3203,0.238,-44.8987,27.6496,-26.9182,33.7638,324.367,h
20.9993,14.4755,2.3073,0.7324,0.3865,-8.6635,9.1086,9.3085,82.8196,50.4097,h
20.353,16.9312,2.3454,0.5372,0.3183,14.4157,15.0899,9.7636,77.1768,216.018,h
21.5664,9.7282,2.6457,0.4539,0.2263,-13.5222,8.9551,0.0972,88.5246,129.0679,h
20.2832,11.8635,2.5927,0.6181,0.3538,2.4571,18.7698,7.2128,8.7688,226.524,h
113.9689,62.7857,3.6275,0.1639,0.0578,-158.6312,-92.3592,39.2191,73.1525,227.8734,h
113.445,24.1614,3.2504,0.164,0.0857,-83.7658,-47.1541,-17.8006,71.8223,261.529,h
189.7254,112.7797,3.3088,0.1978,0.0834,-155.6492,-153.5757,-112.9424,31.1675,198.606,h
111.1925,81.4599,3.4341,0.2535,0.1447,-121.726,-82.7081,81.6095,89.737,423.1071,h
99.0174,17.1708,2.5647,0.4659,0.2738,-135.235,77.3718,-11.5277,56.435,263.869,h
256.9246,109.672,3.5786,0.2293,0.1436,402.1863,-212.2697,53.9337,84.6171,304.5197,h
131.0348,85.2287,4.2541,0.0542,0.0215,48.8325,103.3835,47.9449,88.7998,317.071,h
24.3954,9.5513,2.3971,0.5331,0.3467,11.8769,-9.8058,-1.9277,70.108,225.579,h
21.4807,6.7982,2.0663,0.721,0.4249,22.3517,13.5509,-6.412,38.6659,98.2402,h
190.238,57.258,3.7582,0.0471,0.024,-187.255,-123.523,48.97,22.017,140.84,h
173.686,49.7579,2.9547,0.4617,0.2802,-110.836,-177.711,-17.1378,18.437,310.839,h
36.2345,10.2884,2.6862,0.4737,0.31,24.8726,22.6213,7.4428,61.709,225.509,h
85.31,58.4564,3.7029,0.1788,0.1063,-95.0866,-50.3138,33.7908,44.2953,280.966,h
95.5185,17.0764,2.9713,0.2019,0.102,85.1817,105.851,-14.407,81.5718,223.04,h
35.1524,27.2944,2.6748,0.2895,0.1301,-1.0007,-19.9024,-15.4176,54.3607,170.7192,h
26.6952,12.7915,2.6848,0.5186,0.3357,14.2014,25.9448,8.3811,53.1794,185.215,h
33.9106,14.8404,2.38,0.4109,0.184,-27.3314,19.6307,10.0483,82.1697,239.6796,h
18.444,17.0927,2.4914,0.4742,0.2694,13.5852,13.9761,-14.3991,53.0365,167.759,h
27.6517,9.3392,2.5544,0.5282,0.2905,29.1845,10.9982,-13.8643,88.2904,174.4417,h
26.2219,8.8622,2.4556,0.5534,0.324,29.8097,19.9212,6.5489,5.151,81.6524,h
24.0306,11.2437,2.5871,0.6261,0.3894,11.3171,18.1005,-10.7941,5.9344,268.438,h
175.0869,48.92,3.4951,0.2001,0.0949,-142.4774,-90.0256,-42.4368,83.8105,291.0118,h
113.854,23.581,2.8476,0.473,0.2834,-82.8811,-90.7664,14.6435,18.826,326.649,h
20.6865,15.2789,2.7123,0.3475,0.1689,25.9948,16.4699,-2.4539,10.1903,191.3144,h
103.6643,41.6434,3.0797,0.2273,0.1156,183.1032,-110.625,-9.7826,72.3333,208.6128,h
17.8769,10.4992,2.3284,0.6338,0.3169,-22.3722,-10.0872,-6.2975,42.5363,210.229,h
23.835,8.7207,2.5838,0.6102,0.4289,12.2334,10.9073,-5.2063,10.689,116.492,h
93.736,45.5182,2.9242,0.3236,0.1781,-79.0201,-52.5972,43.9132,50.0594,153.4609,h
25.1217,0,2.2799,0.7244,0.4383,25.4328,16.6693,-0.0001,48.5825,242.515,h
163.6451,89.6054,3.5191,0.1043,0.0219,-74.0803,-132.0003,-84.6088,86.1336,114.9204,h
111.9952,45.1453,3.404,0.1537,0.1037,-50.4459,-22.8583,32.3416,45.9324,63.8148,h
167.1511,69.8503,4.1517,0.13,0.0629,-93.6793,-184.1403,59.0116,40.1606,326.5209,h
52.7505,11.2294,2.9447,0.336,0.1618,-2.8541,50.1126,0.9279,61.3588,105.4209,h
37.299,19.3138,2.8559,0.2595,0.1541,-32.2027,-20.4652,-7.1478,82.1317,75.1205,h
27.4263,16.0119,2.6893,0.3681,0.1973,16.3785,22.3837,14.2184,8.9147,254.582,h
31.1124,9.0627,2.7544,0.3766,0.233,-32.1913,15.1102,10.9408,86.8689,182.9867,h
127.332,33.2566,2.8627,0.3018,0.1571,84.1116,134.867,-25.2309,82.0656,80.414,h
130.69,69.6064,3.853,0.1559,0.0833,9.7387,143.345,-35.0332,83.4122,323.513,h
40.8482,19.3025,2.7457,0.304,0.1626,17.9183,-12.9194,8.098,16.1438,206.3743,h
125.0746,54.1217,3.0049,0.2215,0.121,131.946,60.373,-30.8957,17.2241,193.9131,h
20.575,4.6982,2.0837,0.7266,0.4468,11.149,-9.4999,-9.5461,32.0593,234.2099,h
17.3544,7.4476,2.1629,0.7904,0.5533,-0.8759,-2.5983,4.5218,42.2314,170.784,h
15.2694,14.2251,2.5042,0.6237,0.3882,37.4033,27.36,4.8388,25.7086,78.3652,h
16.5961,16.3385,2.6037,0.6613,0.3161,6.5438,-2.4244,5.8007,49.9948,50.5259,h
53.6762,10.5604,2.9777,0.26,0.1353,8.923,-9.8148,2.9863,84.6417,173.593,h
18.4914,9.7635,2.4829,0.6579,0.3734,-1.806,7.652,6.726,33.8161,188.867,h
184.9553,116.9481,3.9189,0.1126,0.0642,-81.599,-172.2959,-100.0102,4.4175,268.8151,h
20.9462,8.882,2.612,0.6135,0.3483,24.7256,31.1217,2.315,35.7754,193.5054,h
21.8354,11.6478,2.4793,0.6202,0.3433,22.9052,14.7747,9.1326,75.099,251.825,h
18.6657,10.268,2.2529,0.5866,0.3101,-23.5251,-9.7051,-4.9073,71.559,93.2711,h
109.8329,61.2259,3.2046,0.2614,0.1253,21.2098,132.6343,-27.521,49.8144,346.8112,h
80.5156,60.7866,3.3892,0.1392,0.0749,150.617,-85.9259,-29.6661,63.18,222.739,h
25.6972,12.6139,2.5128,0.6832,0.4379,18.485,-14.4561,4.1148,70.6207,70.6379,h
129.058,39.874,3.0599,0.2178,0.1346,-192.543,110.472,-40.6782,36.961,263.567,h
72.3176,22.1964,3.0745,0.2364,0.1243,-5.6449,-39.3515,20.9782,46.5918,230.2038,h
50.7171,17.6451,2.4188,0.2955,0.1617,44.9608,24.3975,-10.5803,22.0167,120.6916,h
85.2615,38.934,3.4591,0.2418,0.1088,-71.8933,-63.2463,-32.7594,32.8587,393.6885,h
168.6264,65.0079,3.2015,0.1626,0.0701,72.2237,151.233,30.0191,21.6765,216.8033,h
169.378,110.05,3.5601,0.1815,0.0935,-97.6401,85.5289,-74.4955,84.3716,349.336,h
20.0324,16.4192,2.55,0.4404,0.2126,17.4912,25.1904,15.2362,38.4644,238.3174,h
27.3856,13.7079,2.5587,0.4199,0.2362,-20.6656,14.2122,9.2975,56.616,111.112,h
20.8807,6.1212,2.4828,0.7574,0.4544,5.8723,7.9629,7.8433,38.9846,116.5124,h
19.1141,12.2076,2.4676,0.5554,0.3186,-3.8694,10.6297,10.5675,48.2306,177.912,h
44.3862,18.8247,2.9959,0.2484,0.1388,31.9921,39.6798,-11.1651,13.3615,269.454,h
161.5387,119.7201,3.8941,0.1005,0.0455,315.3522,-87.3341,29.0148,83.2382,285.93,h
41.8509,17.8588,2.7981,0.2819,0.1492,6.6171,-20.3582,11.0965,89.0498,232.8534,h
114.4721,33.2603,3.388,0.2897,0.1418,-135.2815,-70.6218,-23.0948,42.1084,334.0368,h
167.478,24.3831,2.8597,0.5097,0.3805,-165.559,-79.3534,-24.0245,14.5927,201.064,h
156.802,49.1202,3.7325,0.1248,0.066,-186.225,-143.034,-43.9286,32.2366,317.194,h
31.9666,14.3646,2.7792,0.4223,0.2236,-20.901,-23.7002,9.6703,69.902,204.87,h
31.1424,9.3064,2.6739,0.4767,0.2786,-3.7894,21.0948,-4.2359,53.9669,55.5175,h
22.8256,11.9883,2.4639,0.488,0.3213,-7.6355,-13.1114,-8.3801,46.799,228.145,h
127.4199,27.7732,3.2853,0.3118,0.1852,-79.2715,-102.7032,-19.8884,19.7812,297.1553,h
36.825,11.5535,2.8017,0.3883,0.1997,5.4328,24.191,-6.8783,79.4669,93.9087,h
238.202,95.1143,4.5848,0.0383,0.0199,-209.673,-142.109,-81.5795,88.1881,286.833,h
35.4709,9.4004,2.6628,0.4087,0.2293,-0.2241,25.0851,5.1172,63.2829,71.4087,h
52.5016,9.5828,2.9462,0.3645,0.2077,10.6706,36.1845,7.3558,32.658,195.911,h
109.012,53.269,2.9455,0.2086,0.1117,-75.3077,101.821,38.1466,8.8183,289.219,h
114.176,96.2985,2.9388,0.4571,0.3057,-49.8439,-129.515,104.781,60.221,412.636,h
305.324,70.8569,3.8487,0.0871,0.0461,-334.514,-281.435,31.6361,44.111,189.214,h
50.9887,9.8606,2.8549,0.3352,0.2046,21.0265,31.7074,-6.2376,9.8156,202.939,h
29.6823,21.9488,2.6147,0.5073,0.335,-13.8653,-23.2324,-14.0536,88.587,145.9518,h
32.3497,11.2028,2.3097,0.5337,0.2971,22.5098,20.433,-8.9038,81.2924,122.9305,h
78.9483,21.6608,3.095,0.1788,0.0941,33.0047,45.6774,-20.3285,88.9362,242.8974,h
20.8042,11.6158,2.4222,0.4662,0.3218,44.0489,17.084,8.4422,17.5817,232.0434,h
123.7683,90.9751,3.7272,0.0926,0.0389,1.2981,-35.78,70.774,43.2641,113.1712,h
38.3867,13.5208,2.9472,0.3286,0.1858,-37.3679,-18.107,6.975,42.9217,181.487,h
34.0855,14.5796,2.8112,0.3301,0.2092,45.1145,26.1895,4.0143,9.6769,222.984,h
54.3882,21.5084,2.6093,0.4046,0.215,50.087,39.3149,13.1492,9.125,54.8051,h
15.0223,9.5857,2.3349,0.5951,0.3834,-4.1218,6.5101,-15.9472,71.8241,259.0902,h
24.0693,0,2.5321,0.7195,0.3715,27.2689,13.2176,0,26.629,231.863,h
144.73,43.9751,3.4122,0.1033,0.0571,11.6485,-147.616,33.0563,2.4463,208.064,h
22.6904,12.8613,2.2718,0.5668,0.3289,13.6513,13.3931,8.3562,69.7558,231.041,h
33.4632,15.0472,2.5942,0.5037,0.2753,10.8904,21.8814,-15.1947,26.3512,223.9934,h
47.7499,10.4063,2.9455,0.3481,0.2001,-8.4427,27.6563,-5.9058,9.968,218.136,h
13.4794,10.0589,2.4091,0.8148,0.4581,13.8625,6.3151,-11.6744,4.148,253.525,h
184.9713,56.9314,4.1234,0.0351,0.0298,-65.6463,-173.8273,52.67,59.1918,101.9371,h
241.1381,94.0146,3.3003,0.2342,0.141,-236.0186,-175.8496,-57.6278,65.283,249.7471,h
33.4631,22.732,2.5083,0.3714,0.1843,12.4392,-6.0142,20.3242,77.2515,206.8061,h
181.9511,24.8698,2.9711,0.2807,0.1681,-266.1788,-62.3109,-13.691,35.7297,252.9749,h
70.5137,15.7868,2.6564,0.3545,0.1899,34.9755,37.9078,-9.1035,12.1959,178.7589,h
34.7848,15.4689,2.7817,0.4384,0.2188,12.074,31.8729,-10.916,34.8364,139.8655,h
